TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_zPELVIS_x, PELVIS_y, PELVIS_zANKLE_LEFT_x, ANKLE_LEFT_y, ANKLE_LEFT_zANKLE_RIGHT_x, ANKLE_RIGHT_y, ANKLE_RIGHT_z
03:00:39:-1183969361,106.266037,-212.230362,886.840576,237.044983,-170.382797,800.336853,422.889954,-17.858938,797.375732,345.725464,141.350601,700.308594,375.167572,201.375305,750.802368,3.073745,-148.431610,974.405945,-186.250687,3.403544,1007.888672,-209.078369,-78.163017,821.911743,-274.575470,-139.794647,814.877625,187.032867,233.988770,816.270203,228.617722,706.619263,504.582825,142.129532,751.685364,686.568176
03:00:39:-1183969234,96.851158,-219.108322,869.043579,228.144562,-182.762146,782.786499,418.993896,-41.096287,759.113708,424.557526,140.954376,675.346069,409.169708,190.439011,740.476135,-1.208425,-149.536621,957.619019,-209.983047,-25.713623,975.319885,-344.361389,-21.586655,823.202148,-390.139893,-63.885845,758.810547,195.506042,226.438217,809.404541,220.141800,715.226746,513.018799,158.977951,758.204346,700.547119
03:00:39:-1183969088,90.813805,-223.981735,855.173584,223.624283,-184.422134,769.520081,416.476593,-40.511280,753.686584,426.631958,147.314056,678.961914,417.072510,192.473557,749.177551,-9.208970,-155.668640,944.880310,-220.408615,-31.278551,962.087097,-358.883331,-18.272152,811.539551,-424.893585,-46.153873,756.301270,192.813812,226.010635,805.223389,216.789352,723.619995,516.650696,158.065475,762.955933,707.819092
03:00:40:-1183968958,84.301620,-227.825592,827.230042,212.675781,-189.826920,740.774353,399.614624,-44.838726,731.745789,420.386688,140.468735,663.095032,446.535675,177.212692,732.172302,-15.425973,-160.217850,913.776917,-224.010498,-42.664021,943.165527,-363.944977,-19.120001,800.500854,-439.461090,-32.378166,755.652283,182.680862,221.024094,824.338562,223.633606,754.246460,579.623840,148.022995,775.149719,759.880676
03:00:40:-1183968834,86.214363,-232.663666,814.309998,208.728760,-184.507278,719.656311,375.037201,-11.517182,722.656982,432.528595,181.525681,722.645508,430.048431,196.336182,804.910400,-11.623122,-166.324493,907.569275,-220.461426,-42.318291,935.887451,-367.744904,-15.122889,797.422852,-445.827118,-30.675446,755.369751,180.504242,223.431412,824.693787,230.406219,778.203674,608.039734,145.298630,800.308228,780.796204
03:00:40:-1183968688,86.085808,-233.786850,807.755432,208.284775,-184.976227,712.848877,360.937958,-1.346573,686.889160,418.296692,190.589584,664.210571,425.013092,212.055130,744.831299,-11.262938,-168.226791,902.300232,-219.458191,-43.273510,932.990967,-367.417847,-13.673925,795.473083,-445.487061,-28.000792,752.791504,180.802200,222.467056,822.063721,234.766327,782.804871,620.174438,146.358170,807.559204,791.687561
03:00:40:-1183968560,85.794495,-233.623062,806.530884,207.629074,-184.444458,711.333252,358.451050,0.361219,683.015442,412.566345,193.072479,658.898010,419.094208,215.239578,739.348450,-11.512332,-168.228928,901.240601,-219.679535,-43.279095,932.228699,-367.678345,-13.318361,794.816589,-445.838654,-27.516850,752.249817,180.671097,222.574097,821.558167,235.509720,783.225403,622.370544,146.824814,807.813660,793.249756
03:00:40:-1183968432,84.074333,-233.701050,798.028870,207.383759,-182.906769,705.765503,357.563507,1.836956,677.645630,397.006531,197.083954,649.177551,411.520142,219.537628,728.322021,-12.140155,-169.867096,894.393127,-219.203903,-45.128242,929.536194,-368.117645,-12.135201,794.424194,-446.231598,-26.660187,752.260376,181.165482,220.640717,818.890503,239.260971,784.677917,631.412170,148.006332,806.959656,801.720947
03:00:40:-1183968290,79.593651,-237.600677,789.119629,203.165543,-182.255203,697.666138,356.219360,3.305048,680.694275,398.198151,199.104126,651.353394,412.104767,221.988495,730.996826,-14.588766,-176.097870,890.433411,-219.303314,-46.270073,930.479675,-368.363037,-11.936154,794.074707,-447.680786,-25.612568,752.762756,179.518860,218.008469,825.120239,244.887085,793.374390,653.103516,148.179382,807.457092,824.359375
03:00:40:-1183968160,76.948936,-238.293503,783.552612,200.546082,-179.360611,693.995789,354.944702,5.148098,678.847717,402.418823,199.258759,647.169556,412.484680,223.845657,726.857422,-17.259277,-177.987289,885.651917,-219.813950,-47.105415,932.267578,-367.446350,-11.756271,794.665588,-446.161438,-25.818041,752.399536,181.033051,215.615906,832.810364,259.207397,805.429749,682.397461,160.085327,814.439392,853.379700
03:00:40:-1183968033,76.260414,-234.964432,782.828369,201.050934,-177.470291,695.554871,355.607208,5.765498,681.736206,402.781982,198.500275,646.500671,412.012329,224.702515,725.422363,-22.224043,-177.908310,880.793396,-223.053375,-48.405273,933.259155,-367.820374,-11.469867,794.238525,-446.604980,-28.969887,754.207397,182.898438,216.287994,835.609680,276.258026,811.784729,700.445801,177.467194,820.313232,874.942322
03:00:41:-1183967889,77.095032,-233.585602,785.134216,200.382019,-174.303940,696.601135,357.196991,7.427275,685.504700,406.994934,200.029724,652.354004,413.387329,227.663361,731.134705,-20.453625,-177.182678,884.678406,-222.576889,-47.623993,932.704163,-369.200409,-12.437645,794.957031,-447.571167,-28.171797,753.263306,184.145782,217.821915,839.489197,292.188965,821.906799,718.302490,191.960068,828.325134,895.200073
03:00:41:-1183967760,77.032890,-233.560974,785.601807,200.177277,-174.352448,696.844055,356.458282,7.747978,684.605713,403.502167,200.780594,650.030640,410.391693,228.634354,728.687073,-20.440207,-177.054550,885.150146,-222.517975,-47.438560,933.145752,-369.197784,-12.421600,795.431641,-447.539032,-28.184690,753.703857,184.116684,217.867157,839.590820,294.189667,821.414856,721.027344,194.174973,827.611267,897.435486
03:00:41:-1183967633,77.732491,-233.529297,787.270142,201.002151,-174.371780,698.611572,356.457703,8.378759,685.778076,398.350128,202.203247,649.123230,406.576385,229.852859,727.719238,-19.994059,-176.714264,886.390198,-222.352081,-47.134235,933.231628,-368.881592,-13.045430,795.138855,-447.277527,-28.659691,753.466675,184.240799,218.213638,839.945251,298.950531,821.183044,726.915649,198.712082,827.174438,902.154236
03:00:41:-1183967489,80.644966,-232.858383,789.295776,203.564316,-173.062790,699.947144,358.687531,10.771945,692.966553,400.771179,205.421524,659.313049,408.400848,233.038193,738.118103,-17.151855,-175.236115,888.388306,-220.801559,-46.347992,933.483459,-368.594696,-12.396355,796.239929,-446.692017,-28.231371,753.796387,184.754013,220.810516,837.688782,309.767853,832.893188,734.047302,207.723495,838.105774,910.313477
03:00:41:-1183967361,80.220787,-233.228302,790.753296,201.722717,-173.541351,699.559448,353.299835,12.974024,692.193237,409.222656,205.157761,666.362793,412.322266,234.167419,744.906677,-16.503885,-175.298996,890.570190,-221.523788,-47.760262,932.127380,-369.180634,-12.784772,795.229431,-447.583466,-28.483816,753.451965,184.417084,220.552490,837.357849,317.884430,839.011841,740.593933,220.458328,844.895630,919.210938
03:00:41:-1183967234,79.702377,-232.837891,790.288757,201.660873,-173.038452,698.939941,354.679871,13.192996,692.875244,410.153992,206.175140,667.731812,412.586243,234.955246,746.626953,-16.535700,-174.458771,891.016296,-222.006729,-46.675041,933.527588,-369.899414,-12.362111,795.885254,-447.425293,-27.879871,751.928223,185.286285,221.786484,838.099731,323.628998,842.716125,745.774780,226.807739,848.032288,925.541992
03:00:41:-1183967090,79.984871,-231.469238,790.927917,201.302826,-172.743698,698.744141,354.132660,13.201326,693.237061,410.162903,205.648071,667.621704,412.664368,234.695618,746.284851,-16.389706,-173.062546,891.142212,-221.991486,-45.897499,932.780151,-369.713837,-12.168914,795.259033,-447.278748,-27.220751,751.482849,186.138580,222.316177,838.847900,328.373596,844.336487,749.664429,233.875458,849.066956,932.596436
03:00:41:-1183966961,80.124580,-230.153320,790.538391,201.873032,-172.385956,699.153809,353.503632,13.720796,692.884888,410.268494,205.352798,666.851929,412.634216,234.434952,745.277710,-16.147711,-172.018356,890.366577,-221.675003,-46.693012,934.202454,-368.213898,-11.947136,796.446045,-447.231262,-26.133698,755.549011,186.518448,222.424133,837.333069,331.546356,843.474243,750.424988,239.787933,847.690002,935.046814
03:00:42:-1183966834,80.123337,-230.152313,790.537598,201.870438,-172.384857,699.151611,353.499481,13.722717,692.878601,410.261047,205.355118,666.843140,412.627991,234.437851,745.268555,-16.147457,-172.017181,890.367004,-221.672745,-46.690224,934.206543,-368.213898,-11.942033,796.453369,-447.233276,-26.126574,755.559753,186.518173,222.424377,837.332703,331.549744,843.472717,750.428223,239.797043,847.685791,935.052307
03:00:42:-1183966689,78.432159,-229.063522,789.346985,199.434937,-170.716187,697.954102,351.179077,14.461115,691.448975,411.838470,204.452484,666.353333,413.210663,234.099243,744.352051,-17.586500,-170.918610,888.815491,-222.512253,-45.750572,932.272461,-369.604126,-11.764761,795.727661,-447.840149,-24.820288,753.502808,188.281815,221.169571,839.100037,337.987091,841.995361,755.835999,248.053711,845.236328,941.713257
03:00:42:-1183966560,77.210114,-229.941818,789.035034,198.432373,-171.323868,697.395569,350.144623,14.561594,691.209290,412.442047,204.572357,666.786987,413.752869,234.115677,745.019470,-18.826075,-171.344345,888.748291,-224.104965,-45.612572,931.885071,-371.609924,-12.185078,794.989746,-450.698914,-25.723661,754.112366,187.650818,221.226624,838.567261,341.559143,842.657532,757.897583,251.989716,845.457092,944.445190
03:00:42:-1183966434,77.236290,-229.940750,789.022400,198.449356,-171.312332,697.379272,350.141754,14.587209,691.175110,412.413757,204.603729,666.740662,413.727814,234.149567,744.971741,-18.800215,-171.355103,888.740967,-224.090027,-45.650482,931.898254,-371.614441,-12.225859,795.024658,-450.723389,-25.759544,754.185120,187.657593,221.229156,838.562073,341.586670,842.652100,757.936584,252.029236,845.438110,944.484863
03:00:43:-1183965824,79.388794,-228.549698,789.859619,199.504379,-169.983139,697.465576,350.986053,15.420750,692.005249,415.405914,204.256195,667.682007,415.009521,234.359177,745.510559,-17.262474,-169.947189,888.505493,-223.342209,-45.992374,929.833862,-372.721619,-13.629794,795.416199,-447.948486,-28.201931,748.493958,188.401978,222.051270,838.178467,346.261627,846.062317,762.503784,258.467926,847.471924,950.746094
