TIME, NECK_x,NECK_y,NECK_z,SHOULDER_LEFT_x, SHOULDER_LEFT_y, SHOULDER_LEFT_z,ELBOW_LEFT_x, ELBOW_LEFT_y, ELBOW_LEFT_z, WRIST_LEFT_x, WRIST_LEFT_y, WRIST_LEFT_z, HAND_LEFT_x, HAND_LEFT_y, HAND_LEFT_z,SHOULDER_RIGHT_x, SHOULDER_RIGHT_y, SHOULDER_RIGHT_z,ELBOW_RIGHT_x, ELBOW_RIGHT_y, ELBOW_RIGHT_z, WRIST_RIGHTT_x, WRIST_RIGHT_y, WRIST_RIGHT_z, HAND_RIGHT_x, HAND_RIGHT_y, HAND_RIGHT_z
03:36:32:1730751249,179.255447,-640.039124,1157.438599,70.320831,-604.082947,1274.446533,-108.564049,-437.668671,1303.015625,-235.960266,-279.535614,1340.292114,-244.249741,-285.755249,1425.378784,277.091431,-561.053955,1065.600708,434.462067,-368.622131,1097.622437,569.849121,-240.780502,1192.692139,629.979797,-275.851105,1253.289917
03:36:33:1730751452,169.218094,-608.878174,1130.536011,22.697800,-557.489502,1105.840210,-76.518379,-351.353668,1157.136353,-133.673981,-186.231995,1247.629639,-211.043442,-179.059937,1272.862549,301.171326,-539.181946,1136.880981,424.255493,-346.227753,1205.332520,512.779541,-189.418625,1290.666626,562.284546,-158.517426,1356.483765
03:36:33:1730751582,142.305283,-626.803650,1175.604126,6.034799,-552.029663,1113.241211,-27.376261,-308.739746,1079.640381,-102.458969,-151.512512,1193.304932,-138.326370,-83.065125,1154.730103,279.356140,-555.610779,1215.060913,368.558228,-326.612701,1273.239258,424.013855,-136.326004,1344.623169,471.496246,-68.098793,1386.318726
03:36:33:1730751710,108.978058,-611.854126,1190.672729,-24.840765,-539.972961,1126.386475,-45.908527,-295.491547,1109.556763,-120.592789,-140.642792,1223.843628,-163.648468,-67.184700,1214.052002,241.158997,-540.522583,1242.085571,318.123413,-313.191650,1314.239136,370.107666,-125.878853,1391.146240,416.631714,-49.945621,1415.349365
03:36:33:1730751829,52.303009,-612.649597,1240.501587,-77.864479,-542.532532,1163.177856,-114.721741,-295.406525,1157.817261,-199.866653,-145.252304,1276.990234,-239.566681,-96.244003,1337.039062,181.551590,-543.129639,1307.205322,281.233490,-320.587646,1380.572021,365.646454,-135.150238,1440.626953,423.381866,-61.831818,1449.742798
03:36:33:1730751957,25.368572,-610.719299,1284.766113,-109.725113,-544.252686,1215.729248,-181.412018,-307.983521,1231.211182,-254.445068,-181.036697,1378.396851,-272.119812,-122.068481,1438.741943,157.197464,-536.586914,1335.593872,259.427704,-322.630157,1421.098022,345.163635,-144.189392,1491.947266,400.032806,-70.403053,1504.601318
03:36:33:1730752087,6.214563,-621.409363,1313.111816,-129.600647,-549.601929,1244.457275,-201.708725,-316.567017,1301.579834,-268.410400,-204.400055,1466.460327,-279.749176,-151.286346,1534.810181,137.172516,-546.438354,1370.837769,234.821609,-326.674347,1456.474854,318.044830,-143.535065,1526.307007,374.098755,-69.304802,1539.850952
03:36:33:1730752229,-5.069425,-620.713806,1332.135010,-143.763245,-556.122925,1263.076294,-214.940018,-320.258606,1306.580566,-236.429153,-202.985352,1479.428833,-220.597946,-157.714935,1552.228516,114.539536,-538.548218,1401.858276,216.208344,-321.273865,1488.094849,302.066162,-140.194016,1559.180908,365.661407,-71.182899,1561.129272
03:36:34:1730752357,2.554932,-617.045288,1348.681152,-139.037399,-560.717163,1281.779785,-213.715942,-324.374847,1295.326782,-224.428818,-177.537567,1442.738647,-214.469131,-122.363701,1508.604980,115.402695,-530.852478,1421.395996,216.044754,-315.071991,1506.728271,303.194397,-135.705933,1575.611084,370.442780,-71.279213,1576.402954
03:36:34:1730752486,31.203720,-608.890442,1349.959839,-105.436218,-558.662476,1272.813965,-181.092041,-327.654358,1243.110718,-193.663040,-171.109100,1375.705444,-173.559616,-101.519981,1420.815552,138.632660,-520.909119,1423.018433,230.147385,-305.775177,1510.218750,308.397858,-126.601112,1581.602539,377.562347,-66.204430,1584.828979
03:36:34:1730752628,68.312599,-606.288940,1361.150635,-50.206310,-566.106995,1255.838135,-119.917870,-347.993500,1175.702393,-166.541794,-209.572021,1317.566650,-144.184814,-166.349304,1386.691040,165.793808,-511.917603,1437.790283,259.776642,-296.911469,1515.524048,335.634857,-117.000389,1581.807983,397.088684,-54.388039,1606.055420
03:36:34:1730752757,113.442909,-619.480042,1351.128662,0.485174,-579.429260,1239.829102,-56.726929,-365.867462,1136.038696,-123.997658,-228.336395,1272.356934,-108.396202,-174.216629,1336.160767,205.541763,-531.161194,1441.464722,296.546356,-315.243317,1525.312622,357.100250,-131.849609,1601.427612,392.324738,-52.827755,1631.628906
