TIME, NECK,,, SHOULDER_LEFT,,, ELBOW_LEFT,,, WRIST_LEFT,,, HAND_LEFT,,
, x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
20:23:54:1704792968,-180.579605,-99.939354,2396.468018,-50.595402,-82.653870,2433.664062,118.489418,-28.238152,2334.897949,150.629791,-123.613968,2197.174805,212.614304,-149.859528,2219.185059,-209.193985,-55.008762,2278.162842,-55.296303,31.496227,2169.924561,10.253146,-126.030144,2142.957031,-23.700583,-184.528946,2178.163086
20:23:54:1704793099,-180.512314,-99.969254,2396.530518,-50.486736,-82.639832,2433.562256,117.942680,-27.819086,2333.899170,149.676041,-123.319267,2196.165283,211.845627,-149.351196,2217.908447,-209.161270,-55.082851,2278.217773,-55.327164,31.535902,2169.975098,10.323331,-125.954689,2143.030762,-23.571375,-184.376816,2178.422363
20:23:54:1704793224,-180.512314,-99.969254,2396.530518,-50.486736,-82.639832,2433.562256,117.942680,-27.819086,2333.899170,149.676041,-123.319267,2196.165283,211.845627,-149.351196,2217.908447,-209.161270,-55.082851,2278.217773,-55.327164,31.535902,2169.975098,10.323331,-125.954689,2143.030762,-23.571375,-184.376816,2178.422363
20:23:55:1704793369,-182.960190,-99.771774,2400.171631,-49.551987,-81.644524,2430.893066,100.805138,-10.690853,2309.723633,129.212372,-105.169586,2168.015137,189.134537,-137.234741,2190.821777,-214.756882,-54.964542,2280.826660,-57.229683,33.556541,2174.574707,9.769917,-124.928574,2143.468506,-24.027308,-183.306671,2180.985107
20:23:55:1704793562,-184.360931,-101.042465,2408.659424,-47.617973,-87.344650,2432.048340,94.538567,-16.714186,2298.461182,110.029663,-105.121140,2149.246094,171.732071,-139.079559,2165.552979,-217.720703,-53.238632,2290.486816,-61.022102,34.116501,2178.677490,10.856502,-122.825691,2142.676758,-23.786018,-180.914810,2181.206299
20:23:55:1704793717,-184.331482,-101.061989,2408.704346,-47.589725,-87.349205,2432.108398,94.661110,-16.731813,2298.607422,110.187698,-105.127907,2149.384766,171.872192,-139.111084,2165.715576,-217.700943,-53.270885,2290.525635,-61.001301,34.086681,2178.710449,10.884344,-122.859962,2142.723145,-23.756069,-180.946075,2181.262451
20:23:55:1704793862,-184.002792,-101.991188,2412.531738,-48.801205,-87.267960,2440.005127,106.314232,-26.066568,2317.507568,114.948235,-114.477707,2168.284668,180.691605,-143.694275,2173.027100,-219.426971,-54.140568,2295.454102,-64.338875,33.954449,2183.051758,11.296600,-120.415474,2145.956299,-24.682997,-179.751648,2180.758545
20:23:55:1704794051,-184.003769,-101.989182,2412.531738,-48.802109,-87.266586,2440.005615,106.316193,-26.068676,2317.510010,114.951477,-114.481079,2168.288086,180.694336,-143.698547,2173.031738,-219.429443,-54.138535,2295.454834,-64.344421,33.957676,2183.049316,11.294029,-120.409950,2145.950195,-24.682409,-179.748672,2180.751221
20:23:55:1704794198,-184.003769,-101.989182,2412.531738,-48.802109,-87.266586,2440.005615,106.316193,-26.068676,2317.510010,114.951477,-114.481079,2168.288086,180.694336,-143.698547,2173.031738,-219.429443,-54.138535,2295.454834,-64.344421,33.957676,2183.049316,11.294029,-120.409950,2145.950195,-24.682409,-179.748672,2180.751221
20:23:55:1704794300,-184.003769,-101.989182,2412.531738,-48.802109,-87.266586,2440.005615,106.316193,-26.068676,2317.510010,114.951477,-114.481079,2168.288086,180.694336,-143.698547,2173.031738,-219.429443,-54.138535,2295.454834,-64.344421,33.957676,2183.049316,11.294029,-120.409950,2145.950195,-24.682409,-179.748672,2180.751221
20:23:56:1704794425,-184.003799,-101.989540,2412.531494,-48.802078,-87.266762,2440.005371,106.314819,-26.067886,2317.508301,114.949791,-114.480675,2168.286377,180.692978,-143.697556,2173.029541,-219.429718,-54.138824,2295.454590,-64.345238,33.957764,2183.048340,11.293791,-120.409561,2145.948975,-24.682199,-179.748550,2180.750244
20:23:56:1704794570,-184.004654,-101.989906,2412.530518,-48.802807,-87.267410,2440.003662,106.310547,-26.065943,2317.503174,114.944267,-114.478874,2168.281250,180.688110,-143.694519,2173.023438,-219.430649,-54.138721,2295.453369,-64.346466,33.958027,2183.046875,11.292622,-120.409111,2145.946533,-24.683132,-179.748428,2180.747559
20:23:56:1704794699,-183.918137,-102.070328,2412.394043,-48.729046,-87.302177,2439.904053,106.430756,-26.074127,2317.477051,115.152420,-114.476730,2168.254883,180.898071,-143.682663,2173.027588,-219.351028,-54.227070,2295.318604,-64.317360,33.941036,2182.899658,11.411801,-120.381348,2145.800049,-24.519421,-179.745132,2180.604980
20:23:56:1704794826,-183.912064,-102.105835,2412.348389,-48.719555,-87.330124,2439.840820,106.341255,-26.034945,2317.321045,115.023460,-114.442978,2168.099365,180.786285,-143.616272,2172.837646,-219.352798,-54.247078,2295.281494,-64.339134,33.955177,2182.860840,11.424154,-120.341141,2145.720703,-24.489698,-179.721191,2180.515869
20:23:56:1704794971,-183.912064,-102.105835,2412.348389,-48.719555,-87.330124,2439.840820,106.341255,-26.034945,2317.321045,115.023460,-114.442978,2168.099365,180.786285,-143.616272,2172.837646,-219.352798,-54.247078,2295.281494,-64.339134,33.955177,2182.860840,11.424154,-120.341141,2145.720703,-24.489698,-179.721191,2180.515869
20:23:56:1704795099,-176.663132,-122.086678,2405.044189,-42.018257,-133.084702,2406.840820,46.098106,-83.523499,2235.268555,-5.043455,-228.819397,2170.382812,-18.264822,-293.507202,2191.736572,-220.448578,-82.034775,2292.281006,-80.540779,15.267112,2182.141357,0.139341,-125.625877,2134.306396,29.614405,-180.613953,2093.196289
20:23:56:1704795225,-177.518600,-121.561600,2408.597900,-43.539688,-133.085236,2432.347168,110.317528,-126.878067,2300.196289,63.232765,-243.629456,2185.491943,14.632534,-293.282288,2198.608887,-219.954697,-76.419075,2294.139648,-79.036446,22.739395,2179.873779,-0.662751,-124.078140,2134.640625,29.096802,-180.147385,2092.609863
20:23:57:1704795371,-187.709167,-119.464874,2415.132324,-61.023788,-110.324265,2465.323730,84.816086,-48.260643,2336.087891,77.971184,-168.074249,2213.370361,33.448822,-222.145020,2226.496826,-226.267288,-75.193253,2297.798584,-84.220398,25.355280,2183.198730,40.557346,-70.936035,2109.912109,54.751709,-144.031845,2091.396973
20:23:57:1704795500,-185.078827,-116.971161,2413.814941,-59.695133,-104.645279,2463.774170,89.099937,-39.923153,2343.579590,92.368683,-144.031219,2209.882812,49.670872,-198.822983,2221.098145,-221.659286,-70.587852,2298.496338,-83.172844,24.850904,2179.979980,27.566425,-85.568886,2109.268555,31.553679,-160.268250,2097.270264
20:23:57:1704795628,-180.637299,-110.850304,2413.457520,-56.338116,-97.690849,2459.658691,106.508957,-63.914284,2349.877441,117.394463,-157.332596,2211.569092,61.016556,-197.143707,2219.215576,-214.180298,-71.973343,2297.235840,-76.711700,39.545597,2197.763916,59.813751,-41.775791,2139.155029,56.751801,-112.932381,2116.407227
20:23:57:1704795769,-180.699265,-110.709625,2413.431152,-56.441299,-97.568184,2459.724854,106.530373,-63.858673,2350.127930,117.621208,-157.268280,2211.841064,61.234833,-197.077209,2219.401611,-214.201935,-71.847839,2297.200195,-76.601204,39.455326,2197.691895,59.629753,-42.549103,2139.376953,55.284187,-113.713425,2116.876953
20:23:57:1704795899,-180.145538,-110.267342,2417.379150,-52.767685,-97.303596,2465.984131,117.165421,-69.748978,2354.921875,135.069000,-171.397781,2217.396484,74.767105,-209.429062,2221.071533,-218.698639,-71.030128,2298.307861,-72.023842,39.212711,2198.771484,56.406303,-50.717392,2123.023193,49.196594,-125.979843,2109.176270
20:23:57:1704796045,-180.821915,-110.837074,2416.323975,-53.704464,-98.019226,2465.812744,117.228951,-70.415894,2356.116699,136.129974,-171.860962,2218.466797,75.706757,-209.818390,2221.561279,-219.273560,-70.910278,2297.371826,-72.093117,38.816967,2197.792969,55.385693,-52.567913,2121.978271,40.724388,-125.614731,2102.918213
